Star,Ra,Dec,Mag
103738.0,5.5034203151,-0.5630042423,4.8136
103810.0,5.5071680319,0.9890712989,5.8002
103882.0,5.5107298273,-0.6742413306,5.4139
103981.0,5.5155831351,-0.1016313774,5.6679
104019.0,5.5170093752,-0.3465339243,4.9015
104031.0,5.5177598018,0.0960430323,5.741
104043.0,5.5183695744,-1.3443026706,5.2252
104060.0,5.5193023873,0.7666856349,3.8343
104085.0,5.5206388288,-0.9551654712,5.3336
104105.0,5.5217280272,1.3635615536,5.894
104139.0,5.5237328725,-0.3007675455,4.0838
104148.0,5.524048779,-0.5257796363,5.856
104171.0,5.5256682523,1.246724971,5.9715
104174.0,5.5257619443,-0.5644680757,5.3628
104177.0,5.5258213058,-0.7223208507,5.6961
104185.0,5.5261663217,0.544275142,5.8961
104194.0,5.5265914877,0.8316215669,4.6764
104214.0,5.5276638884,0.6761666472,5.3685
104234.0,5.5288893043,-0.4364326346,4.6097
104364.0,5.5350721042,-1.1157588167,5.9181
104365.0,5.5351381267,-0.3698967982,5.3239
104371.0,5.5355206387,0.5271887056,5.5937
104382.0,5.5360399969,-1.5525840108,5.5179
104440.0,5.5386218435,-1.2770970243,5.7855
104459.0,5.5396454391,-0.1984728172,4.6675
104516.0,5.5425513999,0.9348526164,5.714
104521.0,5.5429090802,0.1768358642,4.7812
104642.0,5.549291832,1.046964017,5.6772
104680.0,5.5511409992,-0.7028236457,5.9292
104732.0,5.5542326582,0.5275620911,3.3743
104738.0,5.5547232401,-0.6880898433,5.354
104750.0,5.5557660538,-0.4820435115,5.5486
104755.0,5.5559966665,-1.2239333853,5.1359
104858.0,5.5609673499,0.174667643,4.5928
104887.0,5.5623168101,0.6639986561,3.8228
104963.0,5.5659924626,-0.3604399916,5.334
104974.0,5.566496942,-0.264792845,5.3468
104978.0,5.5665702953,-0.9296155939,5.7886
104987.0,5.5668292305,0.0915961702,4.0423
105102.0,5.5737782368,0.6875670489,4.2677
105138.0,5.5759682894,0.6090654747,4.3744
105140.0,5.5760540002,-0.5615158002,4.7454
105143.0,5.5761289066,-0.3138998452,5.3607
105164.0,5.5771317024,-0.0788803533,5.7858
105186.0,5.578303668,0.7670018138,5.0231
105199.0,5.5788418042,1.0923222563,2.5141
105259.0,5.5818314163,1.0231732712,5.643
105268.0,5.5823056657,1.1322272402,5.179
105282.0,5.5827801331,0.8641175592,5.712
105319.0,5.5844633843,-0.9328656395,4.4458
105382.0,5.588368537,-0.712260284,4.8277
105411.0,5.5897251905,0.4163702545,5.7487
105413.0,5.5897660408,0.1283610447,5.8904
105497.0,5.5938082364,0.8619954051,5.8472
105502.0,5.5941536047,0.3456512143,4.2483
105515.0,5.5948548929,-0.2938184194,4.4388
105570.0,5.5976768255,0.1188763523,5.1828
105576.0,5.5981778607,-0.3956495451,5.7197
105652.0,5.6024152746,0.4236628187,5.7807
105665.0,5.6032049004,-0.3639283761,5.5439
105668.0,5.6033387262,-0.2247657708,5.5576
105696.0,5.6043103267,-0.715701839,5.7614
105703.0,5.6049775264,0.4568319825,5.7469
105761.0,5.6078168568,-0.1701371385,5.7775
105767.0,5.6081039482,-0.0620739918,5.6151
105769.0,5.608280182,0.815317024,5.671
105811.0,5.6102896255,0.6399669922,5.8888
105854.0,5.6128879818,-0.6602476363,5.8024
105858.0,5.6131601046,-1.1408893452,4.3296
105881.0,5.614144445,-0.3911523446,3.9246
105891.0,5.6145027566,0.9232534287,5.9731
105898.0,5.6149838169,0.8523333758,5.3319
105913.0,5.6157177078,-0.7426020908,5.5984
105928.0,5.6166756772,-0.3699422165,5.9227
105942.0,5.6171505192,0.6478102261,5.2566
105966.0,5.6185079294,0.4818599849,5.4101
105972.0,5.6189535259,1.1660395675,5.3893
106003.0,5.6205535178,0.5624347371,5.8333
106032.0,5.6228381573,1.2315164467,3.1438
106039.0,5.6231102189,-0.3806068602,4.6602
106044.0,5.6232172208,-1.2130958662,5.3361
106062.0,5.6243058524,0.3871036252,5.7663
106093.0,5.6262806913,0.8122820252,5.385
106140.0,5.6284599229,0.4125754016,4.6178
106227.0,5.6329987914,1.0552162942,5.5688
106278.0,5.6354878559,-0.0972350084,3.0404
106327.0,5.6378397185,-0.7187150038,5.4585
106340.0,5.6384734143,-0.592445259,5.9935
106393.0,5.6415279301,0.8722736801,5.7612
106429.0,5.6434881763,-0.7827573851,5.738
106481.0,5.6460581591,0.7957316651,4.1415
106551.0,5.649520068,0.6725421488,5.0402
106559.0,5.6498539751,-0.3505385958,5.7931
106592.0,5.6517852751,-0.0695215802,5.9559
106642.0,5.655044369,0.7919359435,5.4594
106654.0,5.6556597348,-0.4567780967,5.797
106711.0,5.6590102679,0.7053484751,5.1005
106723.0,5.659580821,-0.3397460288,4.4457
106786.0,5.6625056506,-0.1370806364,4.7431
106787.0,5.6625293762,0.3371727353,5.5357
106801.0,5.663246301,1.0835343796,4.8435
106856.0,5.6659113516,0.1007346967,5.7321
106886.0,5.6677836797,1.003373206,5.6455
106890.0,5.6678763263,1.0033446855,5.7161
106897.0,5.6680376618,0.3536988866,5.8498
106944.0,5.6703772873,0.0391610456,5.2671
106985.0,5.67270857,-0.2908111754,3.766
106999.0,5.6731244488,0.7552702995,5.18
107089.0,5.6787539579,-1.350700923,3.8981
107095.0,5.679078334,-0.2451639614,5.2938
107119.0,5.6806886467,1.2446150079,4.7136
107128.0,5.6810931794,-0.4060094048,5.4033
107129.0,5.6811252641,0.6197698269,5.9822
107136.0,5.6814582972,0.8934275335,4.6443
107144.0,5.6817823197,0.0224322525,5.8103
107151.0,5.6821699065,0.0991373438,5.3834
107162.0,5.6827150103,0.7169292972,5.7583
107188.0,5.6839132142,-0.3292790708,4.8793
107230.0,5.6857100739,1.2622253029,5.3447
107232.0,5.6857300322,-0.2513232013,5.9541
107235.0,5.6858814872,0.7182902484,5.5991
107253.0,5.6872736827,0.668174879,5.7095
107259.0,5.6876247903,1.0259054598,3.9123
107310.0,5.6903845519,0.5016638713,4.6029
107315.0,5.6905834997,0.172351396,2.546
107348.0,5.6920052392,0.3028153825,4.5102
107354.0,5.6925880016,0.4475897395,4.2347
107380.0,5.6939030868,-0.5764046363,4.3337
107382.0,5.6941546392,-0.1585182064,5.2628
107418.0,5.6960950383,1.066759387,4.3911
107423.0,5.6962314576,-1.2393377303,5.9956
107472.0,5.6988169686,0.4005336143,5.4378
107516.0,5.7008149669,-0.0386207503,5.9868
107517.0,5.7008329442,-0.1983729331,5.5804
107533.0,5.7019620021,0.8606144297,4.2016
107556.0,5.7030295246,-0.2814616727,2.9409
107575.0,5.7038784071,0.0468818284,5.6423
107586.0,5.7047037461,1.0592873386,5.6296
107608.0,5.7060757051,-0.5392771747,5.0443
107649.0,5.7083617763,-0.8255913108,5.6986
107763.0,5.7152756683,0.5266405091,5.0858
107773.0,5.7159627819,-1.1294452072,5.79
107788.0,5.7165819051,0.3016968593,5.4265
107835.0,5.7193876577,-1.2152623637,5.6606
107843.0,5.719898466,-1.4437158315,5.4143
107887.0,5.7228063029,0.3460403093,5.7499
107930.0,5.724754258,0.9738369075,5.6923
107975.0,5.7268584163,0.5025447339,5.6173
108022.0,5.7293168908,0.4524790298,5.038
108036.0,5.7303219993,-0.2365235572,5.1704
108060.0,5.7317606806,0.3432779913,5.7013
108085.0,5.7330905586,-0.6521391882,2.9763
108102.0,5.7341586939,-0.074629536,5.8819
108165.0,5.7372723527,0.9880523999,5.9029
108226.0,5.740023642,1.1400632413,5.8832
108294.0,5.7437904567,-0.6501985279,5.4854
108317.0,5.744979884,1.110475626,5.111
108339.0,5.7462339439,0.2107751355,5.5645
108431.0,5.7504985214,-0.9598013507,4.4784
108505.0,5.7547510942,1.0942856898,5.9927
108535.0,5.7563215933,1.2772369052,5.1402
108543.0,5.7565234886,-0.6701207948,5.6691
108612.0,5.7601624174,0.1172413734,5.9625
108661.0,5.7632382726,-0.4966114036,5.4012
108691.0,5.7643142614,0.0105547671,5.762
108693.0,5.7643363752,0.2289865222,5.6918
108699.0,5.7646217759,0.1441148249,5.7854
108758.0,5.7676279992,0.9229693131,5.7546
108772.0,5.7686459438,1.0122974318,5.546
108845.0,5.7724349018,0.7792884921,5.5742
108868.0,5.773871419,-0.1138378256,5.7134
108870.0,5.7739447418,-0.99099456,4.831
108874.0,5.7740458306,-0.0376177073,4.6852
108875.0,5.7740598311,0.1987328943,5.8196
108917.0,5.7761061942,1.1279671034,4.352
108924.0,5.7765256855,1.1016479644,5.2411
108975.0,5.7797129991,-0.4681380687,5.91
108991.0,5.7804893093,-0.0158168634,5.3574
109005.0,5.7814380361,1.0958142098,5.4101
109017.0,5.7820424763,1.0869879361,5.123
109023.0,5.7822260334,0.46554246,5.9083
109056.0,5.7839233006,0.5055172294,5.6827
109068.0,5.7843623465,0.0882837191,4.999
109074.0,5.7848229225,-0.0055820216,3.108
109081.0,5.7851084367,-1.0408435344,5.7644
109102.0,5.7859089943,0.7856492442,5.2044
109111.0,5.7862685206,-0.6901563983,4.6247
109139.0,5.7876721702,-0.242069145,4.2648
109176.0,5.7901643051,0.4423545037,3.8678
109209.0,5.7922036331,0.339910488,5.8215
109240.0,5.7937900974,0.3787904062,5.7714
109268.0,5.7955022402,-0.8196173671,1.6983
109285.0,5.7961623239,-0.575756165,4.5232
109289.0,5.7963786625,-0.5941750223,5.1195
109332.0,5.7987830287,-0.3232275293,5.7504
109352.0,5.7998509627,0.5789693071,5.7472
109400.0,5.8023737913,1.2625921128,4.9537
109404.0,5.8029078868,-0.5936743619,5.4373
109410.0,5.8031654165,0.5790700101,4.3853
109422.0,5.8038367094,-0.5680774521,5.0428
109427.0,5.8040793159,0.1081718284,3.5534
109471.0,5.8059439584,0.2028887983,5.8757
109472.0,5.8059442673,-0.2018466106,5.3954
109474.0,5.8060487917,1.224043278,5.6119
109492.0,5.806947637,1.01580344,3.512
109521.0,5.8082940204,0.8870337328,5.4316
109556.0,5.809807236,1.0369788988,5.129
109572.0,5.8111112103,0.9920284292,5.3618
109592.0,5.8120928921,1.0604458533,5.531
109620.0,5.8135786868,1.1046375907,5.8161
109654.0,5.8154233282,0.6039661734,5.51
109693.0,5.8170496515,1.5028656151,5.2659
109737.0,5.8195376776,-0.4394900495,5.6927
109745.0,5.8198861376,0.7930881416,5.5437
109754.0,5.8201422938,0.6931555752,4.649
109786.0,5.8219833262,-0.3678229212,5.4748
109789.0,5.8220355932,-0.484624044,5.4081
109831.0,5.823896873,0.7496880948,5.7326
109857.0,5.8251584756,0.9955962828,4.2584
109908.0,5.8277187112,-0.7216369277,4.9496
109937.0,5.829266635,0.6588397086,4.29
109973.0,5.8313318262,-0.7265317287,5.2712
110000.0,5.8328935272,-0.2239510087,5.5095
110003.0,5.8330333615,-0.1358431158,4.3335
110009.0,5.8332248933,-0.1577784167,5.9623
110023.0,5.8342358783,-0.0940245743,5.9069
110078.0,5.8374497437,-1.3528324162,5.5621
110103.0,5.8390422708,1.0961429329,5.9234
110109.0,5.8392304471,-0.935942168,5.5015
110130.0,5.8403209499,-1.0517265895,3.0103
110256.0,5.8469606348,-1.4039366174,4.9203
110273.0,5.8477189393,-0.1365040478,5.3365
110298.0,5.8488575728,0.1010457095,5.3648
110351.0,5.8513274593,0.8122162789,4.5201
110371.0,5.8526218577,0.4944607818,4.7984
110386.0,5.8534758884,0.213020445,4.7989
110391.0,5.8538034274,-0.3769566415,5.2868
110395.0,5.8540742823,-0.0242138789,3.8423
110478.0,5.858792633,-0.8019424559,5.4957
110506.0,5.8605095535,-0.8016008852,5.712
110529.0,5.8621817711,-0.4321898666,5.6922
110538.0,5.8623890691,0.9115767363,4.5867
110578.0,5.8648057843,-0.0844215999,5.7843
110602.0,5.8662719636,-0.236132642,5.9276
110609.0,5.8665603547,0.8635260945,4.6112
110618.0,5.8668072606,-1.26106625,5.3997
110649.0,5.8683927337,-1.0087411433,5.4504
110668.0,5.8694253193,-1.2292610609,5.8679
110672.0,5.869877701,0.0240400366,4.7397
110725.0,5.8730898626,1.2351849621,5.6373
110778.0,5.8755162405,-0.2922055801,5.6854
110785.0,5.8757395023,0.0766834452,5.868
110787.0,5.8761197097,1.3750741146,5.8918
110817.0,5.8777825167,1.136772642,5.5969
110838.0,5.878841468,-1.1338772223,4.4819
110882.0,5.8811397726,0.0819678323,4.9476
110935.0,5.88448238,-1.1779032932,5.6281
110936.0,5.8846089729,-0.6829717868,5.633
110960.0,5.8853811479,-0.0003502047,3.745
110986.0,5.886701219,0.1593325666,5.7141
110991.0,5.8868681523,1.0195373941,4.2767
110992.0,5.8868654311,0.4671061186,5.9534
110997.0,5.8872976637,-0.7591406325,4.1394
111022.0,5.8884371236,0.8326423929,4.428
111043.0,5.8894277843,-0.7635680664,4.1414
111056.0,5.8899748518,1.3757442174,5.4933
111062.0,5.8903370326,0.0773539892,5.5934
111068.0,5.8906165967,0.5685003798,5.6334
111104.0,5.8926141911,0.7526451369,4.4912
111123.0,5.8933089527,-0.1863642637,4.8253
111169.0,5.8961131509,0.8775943054,3.782
111188.0,5.8970522677,-0.5645446875,4.3003
111196.0,5.8976004578,-1.5004142135,5.9251
111242.0,5.900396415,1.3304028501,5.7143
111259.0,5.9011308859,0.6942876985,5.9353
111310.0,5.9035771139,-1.0817912497,4.9252
111362.0,5.9065262858,0.9882863593,5.8826
111449.0,5.9109573908,-0.3614203273,5.3105
111497.0,5.9138539234,-0.0020483403,4.0159
111532.0,5.9156318075,1.2853150419,5.1679
111546.0,5.9161050695,0.6917497516,5.6818
111600.0,5.9192455677,-0.5526356982,5.9843
111643.0,5.9209436626,-0.7084442409,5.8877
111660.0,5.9219649072,1.3154859301,5.8915
111674.0,5.9226632524,0.8996364914,4.7078
111710.0,5.9243325947,-0.0737883842,5.2036
111795.0,5.9281465918,0.9912721473,5.117
111797.0,5.9282329436,1.1097592504,5.2206
111809.0,5.9291353419,-0.5773790562,5.6829
111841.0,5.9308963338,0.6815560128,4.8135
111944.0,5.9363580132,0.7727668788,4.6569
111954.0,5.9369792909,-0.4720001247,4.1591
111974.0,5.9379386863,0.2539255132,5.8645
112029.0,5.9404953522,0.189043435,3.3887
112031.0,5.9405663792,0.7020667734,5.2003
112051.0,5.9417850629,0.5115156651,4.8053
112122.0,5.9457502519,-0.8182900416,2.0699
112158.0,5.947218774,0.527461319,3.0897
112203.0,5.9493888101,-0.7228127219,5.0001
112211.0,5.9497730692,-0.32865086,4.8257
112242.0,5.9519716688,0.7298832024,5.2724
112374.0,5.9586887505,-0.9337539969,5.0034
112381.0,5.9589036862,-0.8124036387,5.6708
112405.0,5.9605701466,-1.4203771718,4.1964
112417.0,5.9610342726,0.7774739597,5.9267
112440.0,5.9626150389,0.4112986917,4.132
112447.0,5.9633131013,0.212477846,4.3058
112519.0,5.9667678285,1.4513061239,4.9246
112529.0,5.9670761776,-0.3423092365,5.4042
112542.0,5.9677716531,-0.2453305585,5.6869
112590.0,5.9698308572,0.653047094,5.9819
112623.0,5.971440205,-0.8956454387,3.519
112716.0,5.9759717102,-0.2372345337,4.1494
112724.0,5.9763645834,1.1554203705,3.6704
112731.0,5.9767512044,0.9756859054,5.5956
112748.0,5.9777599832,0.4293803987,3.6685
112778.0,5.9793357307,0.7322250145,5.939
112781.0,5.9794068297,-1.3984243737,5.2851
112832.0,5.9822720517,-0.6834153948,5.5622
112864.0,5.9837528711,1.0768094849,5.7603
112917.0,5.9866209421,0.755943378,5.0542
112935.0,5.9882076821,0.1716628567,5.2642
112948.0,5.988774287,-0.5737848471,4.4671
112961.0,5.9891601885,-0.1322903488,3.8072
113031.0,5.9929291314,-0.2027465022,5.7735
113048.0,5.9937630835,0.781020901,5.8442
113084.0,5.9957085458,0.7047087394,5.9826
113116.0,5.996979257,1.4721174825,4.8398
113136.0,5.9980450016,-0.2761243435,3.2964
113148.0,5.9985224501,-0.2839954726,5.697
113184.0,6.0003651855,-0.0870548911,5.8916
113186.0,6.0005600986,0.1538698937,4.9155
113222.0,6.0028049415,0.634451508,5.722
113246.0,6.0037066048,-0.5679249405,4.3677
113281.0,6.0056511186,0.7261247984,5.5503
113288.0,6.0058232992,0.8680142117,5.0835
113307.0,6.0074103463,-0.8372209314,5.7836
113327.0,6.0086227515,0.8496975104,5.3058
113357.0,6.0103213127,0.3624819209,5.5865
113368.0,6.0111194213,-0.5169985827,1.1808
113503.0,6.0178805513,0.2047086343,5.8372
113521.0,6.0190153682,0.0168091151,5.5933
113532.0,6.01962333,-0.5142145498,5.5777
113561.0,6.0217570846,0.9938843993,5.234
113562.0,6.0218052421,-0.4391944196,5.8239
113638.0,6.0252310587,-0.9207328357,4.2774
113657.0,6.0262944051,-0.8892457627,5.8223
113669.0,6.0271562283,-0.503595704,5.7046
113726.0,6.029766878,0.7387276989,3.6041
113788.0,6.0327550643,0.7462644973,5.1243
113860.0,6.0366403027,-0.6064952305,5.2013
113864.0,6.0368646785,1.1730215616,5.4022
113881.0,6.0378453479,0.4901312897,2.4861
113889.0,6.0383015499,0.0666728011,4.4527
113902.0,6.0388122721,-0.7239456777,5.9614
113919.0,6.0396269152,0.8735666786,4.8088
113957.0,6.0417168832,-0.9418607702,5.5022
113963.0,6.042156569,0.2653837274,2.4784
113969.0,6.0426315446,-1.2011422166,5.6161
113996.0,6.0439090141,-0.1342824694,5.5152
114104.0,6.0502427495,1.037070534,4.8322
114119.0,6.0505334503,-0.4143955567,4.6304
114131.0,6.0514032851,-0.7595729516,4.3881
114132.0,6.0514637463,-0.6787988069,5.6263
114144.0,6.0519477877,0.1642271509,4.6352
114155.0,6.0524192628,0.4445063797,4.9146
114167.0,6.0530059452,-0.8846484846,5.921
114200.0,6.0547855284,0.8096111831,5.4468
114210.0,6.0552197043,0.860367995,5.7821
114222.0,6.0558443925,1.3157615108,4.5417
114254.0,6.0578266669,-0.5030661658,5.7612
114273.0,6.0592625651,0.0371339442,5.5777
114341.0,6.0626020265,-0.3695295838,3.8484
114347.0,6.0629432893,0.1514452186,5.0336
114365.0,6.0638656726,1.0355507812,5.762
114375.0,6.0646465792,-0.391958935,4.8351
114382.0,6.0648475805,-0.7480685242,5.9361
114389.0,6.0651261201,0.1714280053,5.3743
114407.0,6.0657259312,-0.7084541992,5.9191
114421.0,6.0665774222,-0.7897029762,4.0494
114449.0,6.0681187063,0.3070808746,5.8326
114520.0,6.0725964119,0.1521949407,5.1992
114570.0,6.0761400185,0.8622969308,4.6066
114622.0,6.0791813093,0.997763516,5.6989
114724.0,6.0838783476,-0.1055667167,4.3152
114745.0,6.0851643621,1.2955798029,5.8967
114775.0,6.0867292162,-0.7174197754,5.941
114822.0,6.0893275823,-0.0610232114,5.5869
114831.0,6.0895779434,1.2372304876,5.6194
114855.0,6.0907101767,-0.1586102111,4.409
114924.0,6.0942675491,0.9287603802,5.7005
114939.0,6.0949043109,-0.1348522775,4.9429
114948.0,6.0953783069,-1.0821239382,5.7592
114971.0,6.0962528019,0.0572859845,3.8482
114996.0,6.0974395084,-1.0164086771,4.0856
115022.0,6.098807012,0.855478073,4.8813
115033.0,6.0995042095,-0.1602646896,4.3607
115054.0,6.1006374032,-0.7125143203,5.638
115088.0,6.1026460409,1.1887685048,4.904
115102.0,6.1035201566,-0.5677876466,4.5777
115115.0,6.1041182308,-0.1677389052,4.9983
115126.0,6.1047623911,-0.2348941579,5.2453
115142.0,6.1060241773,-0.0894359545,5.6553
115152.0,6.1064553015,0.8486697695,5.6074
115191.0,6.1080983253,0.7344002349,5.9288
115227.0,6.1101458867,0.0939240513,5.217
115250.0,6.1114320452,0.4143474338,4.6423
115271.0,6.1122524453,0.5308434298,5.6994
115280.0,6.1125189158,0.6664099003,5.8709
115312.0,6.1141436945,-0.4710074959,5.8058
115355.0,6.1170100379,0.5552325403,5.3186
115395.0,6.1197442878,1.0495273809,5.6662
115404.0,6.1202224937,-0.2624867019,5.2594
115438.0,6.1216188254,-0.350817203,4.118
115444.0,6.1220737501,0.214919004,5.246
115537.0,6.1270684224,-0.9056702773,5.8568
115590.0,6.1297597366,1.0870405974,5.0493
115591.0,6.1298014747,0.5652226952,5.5421
115620.0,6.1318779634,-0.992201094,5.7631
115623.0,6.132116977,0.4084770741,4.5524
115669.0,6.1350371989,-0.3602684455,4.5083
115713.0,6.1374898926,-0.9201710768,5.6197
115738.0,6.1388978678,0.0219184994,4.9527
115746.0,6.1391897967,1.5238025842,5.6313
115755.0,6.1397287568,0.748955139,5.7524
115769.0,6.1402816734,-1.0206035955,5.7961
115770.0,6.1403896047,1.2280100544,5.6535
115806.0,6.1421313586,0.4392534482,5.972
115830.0,6.1434257276,0.1113362511,4.4401
115836.0,6.1438183033,-1.5268531572,5.6572
115908.0,6.1479899339,-1.1014881591,5.6111
115919.0,6.1485957151,0.2227126163,4.7026
115990.0,6.1524251997,1.0218712516,4.8479
116076.0,6.1578995755,0.6848043963,5.3841
116231.0,6.1652438184,-0.6600548805,4.3517
116247.0,6.1665845961,-0.3650273203,4.7145
116250.0,6.16679697,-1.3506288298,5.9516
116264.0,6.1674181826,0.39267844,5.3007
116310.0,6.1695318818,0.5467300052,5.1219
116323.0,6.1703900992,-0.0217735871,5.9767
116354.0,6.1724696725,0.7022603156,5.6017
116355.0,6.1725173695,0.5846377535,5.7939
116380.0,6.1740317229,1.2503896397,5.9673
116389.0,6.1744317057,-0.7437738266,4.7331
116495.0,6.1801633831,0.0366880631,5.7848
116582.0,6.1851582499,0.7754329469,5.7926
116584.0,6.1852801691,0.81086559,3.9695
116591.0,6.1857042366,-0.2279453391,5.8226
116602.0,6.1865329977,-0.7939907897,4.7715
116611.0,6.1869575113,0.3211514789,5.5029
116631.0,6.1877870033,0.7551703882,4.264
116709.0,6.1921625614,0.8808979945,5.3393
116714.0,6.1922943662,1.3141081104,5.9967
116727.0,6.1930813863,1.354933423,3.3767
116758.0,6.1949761445,-0.2482214696,5.0456
116771.0,6.1956876108,0.0982158586,4.2373
116805.0,6.197696302,0.7737738838,4.1257
116820.0,6.1986976974,-0.5597793635,5.4652
116889.0,6.2027920847,-0.3146287804,5.4718
116901.0,6.2036126499,-0.3109571642,4.9696
116918.0,6.2044059553,0.1265476441,5.9373
116928.0,6.2048550622,0.031074147,4.5578
116957.0,6.2066681392,-0.2696180388,5.4193
116971.0,6.2077932573,-0.2538536407,4.4801
117020.0,6.2106346259,0.1803188378,5.1767
117073.0,6.2133312684,0.5124557658,5.0892
117088.0,6.2142466899,-1.124071192,5.8698
117089.0,6.2142493251,-0.3189925817,5.2227
117125.0,6.2163306237,-1.37517013,5.9113
117218.0,6.2221600365,-0.3259990269,5.3591
117221.0,6.2222470603,0.8101869164,5.1394
117245.0,6.2238104251,0.0608573944,4.9586
117265.0,6.2247695158,1.1655701695,5.9362
117299.0,6.2266013358,1.0027156847,5.6564
117301.0,6.2267083902,1.0236679233,5.0475
117314.0,6.2276213922,-0.2078844052,5.9067
117315.0,6.2276247578,-0.8766161221,5.119
117371.0,6.2304434755,1.1834521351,5.0602
117375.0,6.2305699331,-0.0481992042,5.6538
117447.0,6.2344742573,1.0858482138,5.5888
117452.0,6.2348600418,-0.4909613744,4.5866
117491.0,6.2371868394,0.0187831558,5.8254
117567.0,6.2419710247,-0.2513525139,5.8249
117628.0,6.2454610698,0.1625514122,5.8504
117629.0,6.2454659628,-0.3300270056,5.1307
117683.0,6.2481209309,0.0511454669,5.7087
117689.0,6.2487655028,-1.4314975452,5.2657
117718.0,6.2504089044,0.3337134085,5.133
117730.0,6.2509780044,0.1910669251,5.3638
117756.0,6.2519506299,-0.1570220127,5.9224
117863.0,6.2586806895,1.0035536826,4.6682
117887.0,6.2603976549,0.0019084161,5.7395
118077.0,6.2707130322,0.9722484905,5.6774
118092.0,6.2715337863,-1.0988001655,5.9925
118114.0,6.272494349,-1.4341325687,5.8895
118121.0,6.2726385563,-1.1222132437,5.0241
118131.0,6.273407792,0.4388015877,4.6918
118209.0,6.277397393,-0.0620605495,5.0432
118234.0,6.2785109885,-0.9205906043,5.2972
118243.0,6.278860509,0.973107291,4.8696
118268.0,6.2801747815,0.1197923082,4.1219
